 Observation period,Clear sky GHI
2016-01-07,602.251
2016-01-08,626.7177
2016-01-09,668.8269
2016-01-10,645.154
2016-01-11,657.1714
2016-01-12,707.8577
2016-01-13,691.4771
2016-01-14,671.1597
2016-01-15,683.4196
2016-01-16,672.5997
2016-01-17,679.4503
2016-01-18,661.1272
2016-01-19,656.5657
2016-01-20,659.2277
2016-01-21,691.2635
2016-01-22,694.7828
2016-01-23,647.7186
2016-01-24,657.0839
2016-01-25,686.8256
2016-01-26,739.6497
2016-01-27,657.9091
2016-01-28,673.8395
2016-01-29,666.801
2016-01-30,691.6778
2016-01-31,700.8713
2016-02-01,684.5996
2016-02-02,679.1902
2016-02-03,634.8939
2016-02-04,574.5416
2016-02-05,608.729
2016-02-06,675.589
2016-02-07,689.6553
2016-02-08,714.1205
2016-02-09,640.0185
2016-02-10,608.9351
2016-02-11,690.6622
2016-02-12,690.204
2016-02-13,619.8182
2016-02-14,568.8775
2016-02-15,617.7739
2016-02-16,614.5875
2016-02-17,672.2776
2016-02-18,715.5906
2016-02-19,712.257
2016-02-20,759.304
2016-02-21,744.8954
2016-02-22,743.8563
2016-02-23,698.4681
2016-02-24,659.7612
2016-02-25,660.3206
2016-02-26,615.2491
2016-02-27,570.3519
2016-02-28,552.4169
2016-02-29,661.083
2016-03-01,698.1996
2016-03-02,735.1734
2016-03-03,757.4045
2016-03-04,773.3778
2016-03-05,742.1094
2016-03-06,656.2006
2016-03-07,660.2515
2016-03-08,679.1902
2016-03-09,703.0967
2016-03-10,702.7986
2016-03-11,776.0366
2016-03-12,804.8836
2016-03-13,790.3746
2016-03-14,790.4566
2016-03-15,805.3558
2016-03-16,754.3002
