 Observation period,Clear sky GHI
2014-12-14,664.8337
2014-12-15,674.0343
2014-12-16,669.234
2014-12-17,699.8438
2014-12-18,717.5392
2014-12-19,773.8914
2014-12-20,787.8425
2014-12-21,752.4397
2014-12-22,735.5967
2014-12-23,691.1735
2014-12-24,681.6288
2014-12-25,698.0054
2014-12-26,713.7158
2014-12-27,716.1741
2014-12-28,666.9058
2014-12-29,671.8942
2014-12-30,688.7072
2014-12-31,725.0648
2015-01-01,721.3444
2015-01-02,716.0669
2015-01-03,708.3437
2015-01-04,685.434
2015-01-05,720.3893
2015-01-06,702.0062
2015-01-07,754.2346
2015-01-08,736.6393
2015-01-09,670.108
2015-01-10,679.4638
2015-01-11,724.8065
2015-01-12,725.7378
2015-01-13,749.7374
2015-01-14,789.1758
2015-01-15,778.2852
2015-01-16,761.6551
2015-01-17,745.9402
2015-01-18,773.1862
2015-01-19,767.4779
2015-01-20,726.3735
2015-01-21,720.5368
2015-01-22,731.3049
2015-01-23,771.8801
2015-01-24,770.0564
2015-01-25,792.5983
2015-01-26,782.6766
2015-01-27,759.7398
2015-01-28,785.8024
2015-01-29,765.5261
2015-01-30,830.6022
2015-01-31,806.2877
2015-02-01,817.7386
2015-02-02,821.5547
2015-02-03,844.5937
2015-02-04,842.228
2015-02-05,842.6182
2015-02-06,848.1714
2015-02-07,830.58
2015-02-08,859.6514
2015-02-09,837.4094
2015-02-10,876.7028
2015-02-11,843.0472
2015-02-12,859.8794
2015-02-13,811.1625
2015-02-14,839.8425
2015-02-15,881.457
2015-02-16,864.6739
2015-02-17,856.1433
2015-02-18,811.6365
2015-02-19,823.5323
2015-02-20,830.0254
2015-02-21,834.4893
2015-02-22,789.7352
2015-02-23,739.7761
2015-02-24,742.7023
2015-02-25,771.2297
2015-02-26,813.3958
2015-02-27,818.5622
2015-02-28,797.865
2015-03-01,790.1208
2015-03-02,792.6769
2015-03-03,845.7894
2015-03-04,822.0897
2015-03-05,798.3668
2015-03-06,783.3048
2015-03-07,823.5924
2015-03-08,817.1625
2015-03-09,833.5503
2015-03-10,870.3077
2015-03-11,844.4878
2015-03-12,885.8209
2015-03-13,854.6702
2015-03-14,809.673
2015-03-15,809.3604
2015-03-16,743.0743
2015-03-17,689.7118
2015-03-18,748.8849
2015-03-19,783.3608
2015-03-20,832.4675
2015-03-21,872.9736
2015-03-22,856.3722
2015-03-23,869.26
2015-03-24,864.762
2015-03-25,839.938
2015-03-26,844.7296
2015-03-27,810.1388
2015-03-28,880.4456
2015-03-29,881.5862
2015-03-30,920.3705
2015-03-31,889.1293
2015-04-01,847.1503
2015-04-02,867.1787
2015-04-03,850.3134
2015-04-04,823.0566
2015-04-05,817.7043
2015-04-06,894.1847
2015-04-07,927.9367
2015-04-08,898.8181
2015-04-09,863.628
2015-04-10,874.8487
2015-04-11,752.672
2015-04-12,767.5914
2015-04-13,862.2304
2015-04-14,872.5382
2015-04-15,941.6644
2015-04-16,983.7794
2015-04-17,933.8978
2015-04-18,891.2576
2015-04-19,900.4327
2015-04-20,929.3195
2015-04-21,916.1091
2015-04-22,946.6446
2015-04-23,922.1927
2015-04-24,948.8246
2015-04-25,883.4523
2015-04-26,798.3459
2015-04-27,864.1503
2015-04-28,933.855
2015-04-29,1012.4017
2015-04-30,977.6281
2015-05-01,972.1853
2015-05-02,919.117
2015-05-03,897.6348
2015-05-04,813.3406
2015-05-05,789.0234
2015-05-06,861.2783
2015-05-07,885.4533
2015-05-08,971.235
2015-05-09,940.8585
2015-05-10,937.87
2015-05-11,895.3048
2015-05-12,914.4172
2015-05-13,930.162
2015-05-14,884.0553
2015-05-15,879.2325
2015-05-16,798.0869
2015-05-17,924.8505
2015-05-18,820.4693
2015-05-19,873.2456
2015-05-20,862.7065
2015-05-21,862.4193
2015-05-22,871.74
2015-05-23,885.1921
2015-05-24,879.1248
2015-05-25,893.9487
2015-05-26,917.3045
2015-05-27,929.8442
2015-05-28,871.7326
2015-05-29,880.7143
2015-05-30,906.1342
2015-05-31,889.4878
2015-06-01,881.3236
2015-06-02,866.6688
2015-06-03,857.8018
2015-06-04,859.7062
2015-06-05,855.2963
2015-06-06,822.0883
2015-06-07,855.4075
2015-06-08,796.5714
2015-06-09,756.7379
2015-06-10,761.9889
2015-06-11,802.8488
2015-06-12,778.4118
2015-06-13,790.5872
2015-06-14,798.8137
2015-06-15,819.4922
2015-06-16,856.7575
2015-06-17,833.0848
2015-06-18,874.1776
2015-06-19,846.291
2015-06-20,863.8013
2015-06-21,881.9078
2015-06-22,865.5916
2015-06-23,873.2885
2015-06-24,837.5348
2015-06-25,885.4532
2015-06-26,826.1215
2015-06-27,799.832
2015-06-28,834.0488
2015-06-29,830.0573
2015-06-30,866.931
2015-07-01,843.7722
2015-07-02,873.316
2015-07-03,813.1016
2015-07-04,771.6964
2015-07-05,818.6406
2015-07-06,846.2783
2015-07-07,923.5691
2015-07-08,913.3988
2015-07-09,919.5035
2015-07-10,881.1915
2015-07-11,846.3824
2015-07-12,829.2434
2015-07-13,822.7155
2015-07-14,873.3338
2015-07-15,851.2804
2015-07-16,860.5312
2015-07-17,844.8547
2015-07-18,849.2324
2015-07-19,823.3478
2015-07-20,833.9361
2015-07-21,919.5624
2015-07-22,903.5347
2015-07-23,887.8181
2015-07-24,828.5484
2015-07-25,837.1526
2015-07-26,845.248
2015-07-27,884.9853
2015-07-28,895.2704
2015-07-29,919.4185
2015-07-30,888.4906
2015-07-31,838.9739
2015-08-01,890.7956
2015-08-02,860.2186
2015-08-03,886.9551
2015-08-04,845.4985
2015-08-05,899.3547
2015-08-06,907.2826
2015-08-07,890.7679
2015-08-08,863.268
2015-08-09,856.283
2015-08-10,899.9271
2015-08-11,901.2094
2015-08-12,830.2704
2015-08-13,867.2331
2015-08-14,840.227
2015-08-15,797.4766
2015-08-16,869.7084
2015-08-17,880.5495
2015-08-18,872.4338
2015-08-19,893.1819
2015-08-20,858.8767
2015-08-21,855.1168
2015-08-22,880.9797
2015-08-23,807.1718
2015-08-24,800.1638
2015-08-25,755.4821
2015-08-26,870.2496
2015-08-27,841.7232
2015-08-28,885.9537
2015-08-29,871.784
2015-08-30,906.5626
2015-08-31,875.8192
2015-09-01,854.226
2015-09-02,875.4472
2015-09-03,843.2362
2015-09-04,888.4413
2015-09-05,852.0637
2015-09-06,857.21
2015-09-07,893.9688
2015-09-08,857.1885
2015-09-09,869.0847
2015-09-10,896.337
2015-09-11,869.7851
2015-09-12,857.0906
2015-09-13,856.4307
2015-09-14,875.3923
2015-09-15,773.5212
2015-09-16,824.5506
2015-09-17,854.3588
2015-09-18,883.2883
2015-09-19,900.3845
2015-09-20,910.626
2015-09-21,881.1766
2015-09-22,821.2574
2015-09-23,815.0488
2015-09-24,857.5078
2015-09-25,846.7717
2015-09-26,854.7876
2015-09-27,869.8816
2015-09-28,854.4504
2015-09-29,840.0333
2015-09-30,837.8221
2015-10-01,861.4018
2015-10-02,805.9574
2015-10-03,792.0218
2015-10-04,776.6963
2015-10-05,779.506
2015-10-06,808.9937
2015-10-07,724.5416
2015-10-08,762.8475
2015-10-09,732.1855
2015-10-10,806.6461
2015-10-11,813.6931
2015-10-12,825.7049
2015-10-13,851.1912
2015-10-14,863.556
2015-10-15,883.545
2015-10-16,862.3228
2015-10-17,857.2369
2015-10-18,851.7969
2015-10-19,838.4476
2015-10-20,808.8721
2015-10-21,821.8824
2015-10-22,853.2012
2015-10-23,850.1016
2015-10-24,851.882
2015-10-25,841.6701
2015-10-26,850.0497
2015-10-27,812.9369
2015-10-28,771.4751
2015-10-29,759.8993
2015-10-30,750.6415
2015-10-31,781.5577
2015-11-01,763.0815
2015-11-02,800.8693
2015-11-03,789.043
2015-11-04,801.4309
2015-11-05,797.4313
2015-11-06,772.6381
2015-11-07,762.7222
2015-11-08,769.1857
2015-11-09,775.0366
2015-11-10,749.53
2015-11-11,749.7722
2015-11-12,744.1158
2015-11-13,749.0158
2015-11-14,780.5785
2015-11-15,783.3276
2015-11-16,803.1787
2015-11-17,804.345
2015-11-18,786.9427
2015-11-19,757.8284
2015-11-20,750.3102
2015-11-21,757.313
2015-11-22,770.3277
2015-11-23,794.3527
2015-11-24,770.5397
2015-11-25,792.0939
2015-11-26,780.0269
2015-11-27,783.7507
2015-11-28,810.1243
2015-11-29,793.7954
2015-11-30,806.7132
2015-12-01,763.4183
2015-12-02,691.6394
2015-12-03,650.3568
2015-12-04,659.3433
2015-12-05,653.7888
2015-12-06,661.9857
2015-12-07,653.4758
2015-12-08,650.585
2015-12-09,672.5982
2015-12-10,681.2402
2015-12-11,678.9414
2015-12-12,713.6263
2015-12-13,725.1337
2015-12-14,726.413
2015-12-15,689.8526
2015-12-16,726.9709
2015-12-17,739.7249
2015-12-18,767.1014
2015-12-19,726.9196
2015-12-20,730.7389
2015-12-21,690.1377
2015-12-22,676.6111
2015-12-23,707.3505
2015-12-24,706.799
2015-12-25,655.7665
2015-12-26,646.9051
2015-12-27,675.6411
2015-12-28,698.2078
2015-12-29,701.4199
2015-12-30,745.6118
2015-12-31,739.751
2016-01-01,736.8511
2016-01-02,727.9893
2016-01-03,729.1107
2016-01-04,692.0505
2016-01-05,712.0853
2016-01-06,736.2412
2016-01-07,738.8764
2016-01-08,762.4842
2016-01-09,761.2355
2016-01-10,745.5126
2016-01-11,703.4031
2016-01-12,749.8444
2016-01-13,750.2063
2016-01-14,746.8643
2016-01-15,747.6285
2016-01-16,742.8977
2016-01-17,750.1038
2016-01-18,752.8764
2016-01-19,784.6981
2016-01-20,749.2369
2016-01-21,751.3142
2016-01-22,783.7947
2016-01-23,768.9537
2016-01-24,778.2819
2016-01-25,715.0304
2016-01-26,722.4223
2016-01-27,733.8853
2016-01-28,737.4866
2016-01-29,728.5543
2016-01-30,764.7994
2016-01-31,760.1072
2016-02-01,750.0211
2016-02-02,747.8365
2016-02-03,736.7219
2016-02-04,770.3086
2016-02-05,760.5806
2016-02-06,784.9756
2016-02-07,762.6381
2016-02-08,751.2315
2016-02-09,770.2526
2016-02-10,820.2586
2016-02-11,868.4478
2016-02-12,820.5587
2016-02-13,831.5145
2016-02-14,812.2409
2016-02-15,822.2605
2016-02-16,820.123
2016-02-17,780.2444
2016-02-18,881.9951
2016-02-19,858.4471
2016-02-20,894.8453
2016-02-21,814.7586
2016-02-22,808.6918
2016-02-23,813.1951
2016-02-24,831.7178
2016-02-25,842.4781
2016-02-26,798.0588
2016-02-27,754.481
2016-02-28,778.8621
2016-02-29,787.1273
2016-03-01,839.0276
2016-03-02,844.6244
2016-03-03,868.766
2016-03-04,794.9734
2016-03-05,818.1296
2016-03-06,741.426
2016-03-07,784.4917
2016-03-08,691.3484
2016-03-09,815.0488
2016-03-10,891.0537
2016-03-11,873.0081
2016-03-12,871.4811
2016-03-13,823.0307
2016-03-14,822.1957
2016-03-15,785.801
2016-03-16,798.7531
