T2M,WS10M,date
27.3,3.25,2015-03-21
26.9,2.44,2015-03-22
27.3,3.04,2015-03-23
27.55,3.59,2015-03-24
27.38,3.82,2015-03-25
27.07,3.11,2015-03-26
27.3,3.85,2015-03-27
27.3,3.73,2015-03-28
27.44,3.89,2015-03-29
27.4,3.28,2015-03-30
26.77,2.58,2015-03-31
26.88,1.66,2015-04-01
27.27,2.05,2015-04-02
27.03,3.05,2015-04-03
26.76,2.88,2015-04-04
26.83,3.59,2015-04-05
26.98,3.02,2015-04-06
27.02,2.92,2015-04-07
27.1,2.61,2015-04-08
27.19,3.47,2015-04-09
27.15,2.84,2015-04-10
27.23,2.66,2015-04-11
27.08,2.73,2015-04-12
27.78,1.85,2015-04-13
28.07,2.19,2015-04-14
27.95,3.17,2015-04-15
28.09,3.05,2015-04-16
28.31,2.63,2015-04-17
28.01,2.83,2015-04-18
27.73,2.74,2015-04-19
27.87,2.88,2015-04-20
27.88,2.97,2015-04-21
27.9,3.24,2015-04-22
27.58,3.7,2015-04-23
27.37,3.86,2015-04-24
27.68,3.7,2015-04-25
27.4,3.26,2015-04-26
27.77,2.24,2015-04-27
27.56,2.81,2015-04-28
27.88,3.55,2015-04-29
27.58,2.88,2015-04-30
27.6,3.19,2015-05-01
27.66,3.12,2015-05-02
27.8,3.56,2015-05-03
27.69,2.82,2015-05-04
26.92,2.86,2015-05-05
27.19,2.45,2015-05-06
28.03,3.65,2015-05-07
27.98,3.72,2015-05-08
27.62,2.78,2015-05-09
27.59,2.91,2015-05-10
27.58,2.79,2015-05-11
27.69,2.89,2015-05-12
27.92,2.3,2015-05-13
27.41,2.38,2015-05-14
27.4,1.76,2015-05-15
27.13,1.98,2015-05-16
27.39,3.0,2015-05-17
26.83,3.91,2015-05-18
27.38,2.71,2015-05-19
27.4,2.52,2015-05-20
27.62,2.89,2015-05-21
27.54,3.34,2015-05-22
26.77,3.3,2015-05-23
26.12,3.13,2015-05-24
27.46,2.63,2015-05-25
27.47,3.73,2015-05-26
26.99,4.0,2015-05-27
26.44,3.41,2015-05-28
26.33,2.63,2015-05-29
27.01,3.41,2015-05-30
26.6,3.34,2015-05-31
26.77,3.88,2015-06-01
26.63,4.03,2015-06-02
26.34,3.52,2015-06-03
26.26,3.39,2015-06-04
25.99,3.45,2015-06-05
25.8,3.45,2015-06-06
26.07,3.37,2015-06-07
25.73,2.69,2015-06-08
26.19,3.34,2015-06-09
26.1,3.26,2015-06-10
25.79,3.09,2015-06-11
26.22,3.25,2015-06-12
25.87,3.2,2015-06-13
26.17,3.3,2015-06-14
26.35,3.59,2015-06-15
26.52,4.4,2015-06-16
26.03,3.84,2015-06-17
26.1,4.34,2015-06-18
26.27,4.15,2015-06-19
25.8,3.84,2015-06-20
25.65,3.96,2015-06-21
25.77,3.8,2015-06-22
25.78,3.67,2015-06-23
26.01,4.26,2015-06-24
25.99,4.69,2015-06-25
26.02,3.75,2015-06-26
25.83,3.63,2015-06-27
25.63,4.34,2015-06-28
25.69,4.09,2015-06-29
25.65,4.04,2015-06-30
25.75,4.16,2015-07-01
25.58,4.52,2015-07-02
25.33,3.69,2015-07-03
25.4,3.21,2015-07-04
25.3,3.1,2015-07-05
25.68,2.6,2015-07-06
25.87,2.73,2015-07-07
25.98,3.15,2015-07-08
26.23,3.23,2015-07-09
25.64,3.98,2015-07-10
25.43,2.61,2015-07-11
25.46,3.27,2015-07-12
25.51,3.38,2015-07-13
25.53,3.61,2015-07-14
25.55,3.91,2015-07-15
25.3,3.73,2015-07-16
25.55,3.16,2015-07-17
